	Log2SizeOE_norm	Log2SizeOE	Prediction	Residual
36809768_EFO_0004458_GCST90018730_EFO_0004458	0.6025719534598898	1.262826082805484	0.5413256609812829	0.06124629247860691
37262146_EFO_0004458_GCST90018730_EFO_0004458	0.6080832823025107	1.2795767352379943	0.7548913618633866	-0.14680807956087583
31367044_EFO_0004458_GCST90018950_EFO_0004458	0.6558481322718922	1.416694346803968	0.5410397106155533	0.11480842165633887
34662886_EFO_0004458_GCST90018950_EFO_0004458	0.6252296387017758	1.3443716226682212	0.5890063891544942	0.03622324954728162
36809768_EFO_0004458_GCST90018950_EFO_0004458	0.771586037966932	1.6801548347234383	0.7487508578820721	0.022835180084859963
37262146_EFO_0004458_GCST90018950_EFO_0004458	0.6368646662584201	1.372205374119755	0.6455673702880578	-0.008702704029637687
31367044_EFO_0004458_GCST90025959_EFO_0004458	0.8579301898346602	1.843251900215836	0.8574886215796829	0.00044156825497732033
34662886_EFO_0004458_GCST90025959_EFO_0004458	0.9767299448867116	2.2174457944661343	0.9047347722856771	0.0719951726010345
36809768_EFO_0004458_GCST90025959_EFO_0004458	0.7942437232088181	1.713220984015268	0.6815266770103738	0.11271704619844425
37262146_EFO_0004458_GCST90025959_EFO_0004458	0.904470300061237	1.935999166965725	0.8756200522242428	0.02885024783699419
31367044_EFO_0004458_GCST90029070_EFO_0004458	0.6135946111451317	1.3120901094128334	0.5329577195806598	0.08063689156447185
34662886_EFO_0004458_GCST90029070_EFO_0004458	0.6895284751990202	1.5020532449567798	0.614548616354295	0.07497985884472513
36809768_EFO_0004458_GCST90029070_EFO_0004458	0.7446417636252296	1.6331678566740948	0.74558592785627	-0.0009441642310403786
37262146_EFO_0004458_GCST90029070_EFO_0004458	0.5915492957746479	1.236978876818026	0.5937488528253257	-0.0021995570506778694
34226706_EFO_0004468_GCST90018735_EFO_0004468	0.8089406001224739	1.7373570761636938	0.4835182777584516	0.32542232236402235
34375979_EFO_0004468_GCST90018735_EFO_0004468	0.06184935701163503	-0.4117636787863328	0.35307808088989634	-0.2912287238782613
36809768_EFO_0004468_GCST90018735_EFO_0004468	0.6013472137170851	1.259190159453038	0.610707387505697	-0.00936017378861187
37262146_EFO_0004468_GCST90018735_EFO_0004468	0.40722596448254744	0.6871938487661244	0.39383143613647603	0.01339452834607141
34226706_EFO_0004468_GCST90018955_EFO_0004468	0.5878750765462339	1.2255485725650463	0.6349875528244786	-0.047112476278244664
34375979_EFO_0004468_GCST90018955_EFO_0004468	0.26883037354562156	0.2568721606130357	0.3353963181423182	-0.06656594459669662
36809768_EFO_0004468_GCST90018955_EFO_0004468	0.6491120636864667	1.3951894596532963	0.8042997469774025	-0.1551876832909358
37262146_EFO_0004468_GCST90018955_EFO_0004468	0.44519289650949173	0.8083752208514439	0.54930938538732	-0.10411648887782826
34226706_EFO_0004468_GCST90092819_EFO_0004468	0.8450704225352113	1.8199766060858973	0.7420328138135429	0.10303760872166834
34375979_EFO_0004468_GCST90092819_EFO_0004468	0.029393753827311696	-0.6208807039181503	0.30238309349977954	-0.27298933967246786
36809768_EFO_0004468_GCST90092819_EFO_0004468	0.7336191059399878	1.6112200412924431	0.7299981466257626	0.003620959314225236
37262146_EFO_0004468_GCST90092819_EFO_0004468	0.4807103490508267	0.8942980859530821	0.6436618458439081	-0.16295149679308135
34226706_EFO_0004468_GCST90271558_EFO_0004468	0.7146356399265156	1.561634608910023	0.4453490782492916	0.269286561677224
34375979_EFO_0004468_GCST90271558_EFO_0004468	0.19534598897734232	0.0446068563624242	0.5244146140911088	-0.32906862511376644
36809768_EFO_0004468_GCST90271558_EFO_0004468	0.6674831598285365	1.4490482738605186	0.8154341189986096	-0.14795095917007317
37262146_EFO_0004468_GCST90271558_EFO_0004468	0.5296999387629374	1.033927232851858	0.615174414958993	-0.08547447619605564
34226706_EFO_0004468_GCST90301964_EFO_0004468	0.7256582976117575	1.5828692403662088	0.4641750724594538	0.2614832251523037
34375979_EFO_0004468_GCST90301964_EFO_0004468	0.36374770361298225	0.5612519867656423	0.3332824326038155	0.03046527100916674
36809768_EFO_0004468_GCST90301964_EFO_0004468	0.6307409675443968	1.353672304926279	0.6006924410815204	0.030048526462876368
37262146_EFO_0004468_GCST90301964_EFO_0004468	0.511328842620943	0.98497978005421	0.36525435752601554	0.1460744850949275
31367044_EFO_0004502_GCST001463_EFO_0004502	0.5260257195345989	1.0289968977864985	0.7389770912935343	-0.21295137175893541
31367044_EFO_0004502_GCST002233_EFO_0004502	0.6932026944274342	1.5084225851355653	0.770344583427857	-0.07714188900042285
31367044_EFO_0004502_GCST003096_EFO_0004502	0.08144519289650949	-0.3248218960461702	0.31493347968371055	-0.23348828678720107
31367044_EFO_0004502_GCST012168_EFO_0004502	0.06981016533986528	-0.3753058402658783	0.37272355465234974	-0.30291338931248446
31367044_EFO_0004502_GCST90293085_EFO_0004502	0.6062461726883037	1.274469802768597	0.7023964291060346	-0.0961502564177309
34226706_EFO_0004509_GCST90002314_EFO_0004509	0.4402939375382731	0.7870401287960364	0.5689281130544699	-0.12863417551619677
34226706_EFO_0004509_GCST90012210_EFO_0004509	0.6031843233312921	1.2645218818596875	0.6599375015240816	-0.056753178192789466
34226706_EFO_0004509_GCST90018957_EFO_0004509	0.554194733619106	1.099962850450879	0.6160566487467007	-0.06186191512759476
34226706_EFO_0004509_GCST90258651_EFO_0004509	0.38885486834047767	0.6278828295874959	0.5923035521613911	-0.2034486838209134
34226706_EFO_0004509_GCST90258652_EFO_0004509	0.41579914268218005	0.7113301758781793	0.524379972779279	-0.1085808300970989
31992710_EFO_0004527_GCST000504_EFO_0004527	0.6699326393141457	1.4540568068414643	0.8263270721892915	-0.15639443287514576
33257650_EFO_0004527_GCST000504_EFO_0004527	0.2761788120024495	0.2843868552935992	0.42379271458651435	-0.14761390258406487
34226706_EFO_0004527_GCST000504_EFO_0004527	0.509491733006736	0.9776606849328278	0.5133083951410823	-0.0038166621343462825
34375979_EFO_0004527_GCST000504_EFO_0004527	0.7299448867115738	1.60319452227695	0.7532082748478599	-0.023263388136286145
34662886_EFO_0004527_GCST000504_EFO_0004527	0.6870789957134109	1.4939327717281816	0.6275396525462227	0.05953934316718823
31992710_EFO_0004527_GCST90002326_EFO_0004527	0.16411512553582364	-0.0356851044049002	0.573420601310527	-0.40930547577470333
33257650_EFO_0004527_GCST90002326_EFO_0004527	0.3496631965707287	0.5262334754061452	0.5319876619911053	-0.18232446542037656
34226706_EFO_0004527_GCST90002326_EFO_0004527	0.42743417023882424	0.7503040410293178	0.5571052748471136	-0.12967110460828934
34375979_EFO_0004527_GCST90002326_EFO_0004527	0.3986527862829149	0.6643710953438946	0.6326286055053132	-0.2339758192223983
34662886_EFO_0004527_GCST90002326_EFO_0004527	0.5217391304347826	1.018469708745513	0.6919485231917913	-0.17020939275700875
31992710_EFO_0004527_GCST90002390_EFO_0004527	0.3759951010410289	0.5965183667763532	0.6005894962733851	-0.2245943952323562
33257650_EFO_0004527_GCST90002390_EFO_0004527	0.3796693202694427	0.6096555862852533	0.5427275664098488	-0.16305824614040604
34226706_EFO_0004527_GCST90002390_EFO_0004527	0.5327617881200245	1.0399151991839013	0.6106682866805607	-0.07790649856053622
34375979_EFO_0004527_GCST90002390_EFO_0004527	0.6037966932026945	1.2672224206611882	0.6822866528319341	-0.07848995962923966
34662886_EFO_0004527_GCST90002390_EFO_0004527	0.642375995101041	1.3817270986640957	0.7091497514148557	-0.06677375631381466
31992710_EFO_0004527_GCST90018744_EFO_0004527	0.48132271892222905	0.9002258388583342	0.607185730355133	-0.12586301143290396
33257650_EFO_0004527_GCST90018744_EFO_0004527	0.2743417023882425	0.2732944781675955	0.4020849585464304	-0.12774325615818788
34226706_EFO_0004527_GCST90018744_EFO_0004527	0.5150030618493571	0.994214202698255	0.6067823204459993	-0.09177925859664227
34375979_EFO_0004527_GCST90018744_EFO_0004527	0.7232088181261482	1.577775681908323	0.7330864403025936	-0.009877622176445389
34662886_EFO_0004527_GCST90018744_EFO_0004527	0.7195345988977342	1.5731640160821527	0.6959471225298468	0.023587476367887383
31992710_EFO_0004527_GCST90018964_EFO_0004527	0.3949785670545009	0.6508606123615943	0.5633944514207813	-0.16841588436628036
33257650_EFO_0004527_GCST90018964_EFO_0004527	0.353949785670545	0.5415172616997734	0.520717016296748	-0.16676723062620302
34226706_EFO_0004527_GCST90018964_EFO_0004527	0.483159828536436	0.9120487535831012	0.5476915269074082	-0.06453169837097217
34375979_EFO_0004527_GCST90018964_EFO_0004527	0.6295162278015922	1.3529855504850086	0.6563115305078902	-0.02679530270629793
34662886_EFO_0004527_GCST90018964_EFO_0004527	0.6172688303735456	1.3244875658603088	0.6720385161557664	-0.054769685782220745
34375979_EFO_0004528_GCST004605_EFO_0004528	0.4647887323943662	0.8570692670759077	0.6881723400066295	-0.22338360761226334
34662886_EFO_0004528_GCST004605_EFO_0004528	0.5076546233925291	0.973996740735942	0.8258355346922819	-0.3181809112997528
34375979_EFO_0004528_GCST90002332_EFO_0004528	0.704225352112676	1.5396103094595808	0.7192816012677377	-0.015056249155061652
34662886_EFO_0004528_GCST90002332_EFO_0004528	0.6938150642988365	1.5084441243741364	0.7848119429160485	-0.09099687861721195
34375979_EFO_0004528_GCST90018745_EFO_0004528	0.6797305572565829	1.4802301648673748	0.7733725822267976	-0.09364202497021468
34662886_EFO_0004528_GCST90018745_EFO_0004528	0.68156766687079	1.4864677084383795	0.864238543583719	-0.18267087671292903
34375979_EFO_0004528_GCST90018965_EFO_0004528	0.6625842008573178	1.4352634623126266	0.7267762340147839	-0.06419203315746602
34662886_EFO_0004528_GCST90018965_EFO_0004528	0.7072872014696877	1.5466944669208562	0.8262549464639576	-0.11896774499426988
34375979_EFO_0004528_GCST90025962_EFO_0004528	0.48377219840783836	0.917084844798983	0.7303923255392466	-0.24662012713140824
34662886_EFO_0004528_GCST90025962_EFO_0004528	0.6968769136558481	1.5147833285897263	0.828544783090879	-0.13166786943503084
33763119_EFO_0004530_GCST008150_EFO_0004530	0.065523576240049	-0.3844159176556252	0.3697464173312391	-0.3042228410911901
34375979_EFO_0004530_GCST008150_EFO_0004530	0.004898958971218616	-1.0017246539517684	0.464504773026506	-0.4596058140552874
36280733_EFO_0004530_GCST008150_EFO_0004530	0.0226576852418861	-0.6764460789247906	0.4466892577778279	-0.4240315725359418
36564505_EFO_0004530_GCST008150_EFO_0004530	0.030006123698714023	-0.6186825443294928	0.40793742306470304	-0.377931299365989
37262146_EFO_0004530_GCST008150_EFO_0004530	0.03245560318432332	-0.603955312824431	0.42440324923655903	-0.3919476460522357
33763119_EFO_0004530_GCST90019523_EFO_0004530	0.8867115737905695	1.906709525923031	0.7852298702296292	0.10148170356094033
34375979_EFO_0004530_GCST90019523_EFO_0004530	0.9179424372320882	1.9617857974416144	0.7569803734948072	0.16096206373728106
36280733_EFO_0004530_GCST90019523_EFO_0004530	0.7709736680955297	1.676820394903958	0.706980310608508	0.06399335748702173
36564505_EFO_0004530_GCST90019523_EFO_0004530	0.7030006123698714	1.5303789633057254	0.7139592164839128	-0.01095860411404137
37262146_EFO_0004530_GCST90019523_EFO_0004530	0.8505817513778322	1.8305657008199512	0.7631708464018468	0.08741090497598536
33763119_EFO_0004530_GCST90101748_EFO_0004530	0.9154929577464789	1.954820688524966	0.8167721799885973	0.09872077775788157
34375979_EFO_0004530_GCST90101748_EFO_0004530	0.9093692590324559	1.9457770609326484	0.8783963884466695	0.03097287058578646
36280733_EFO_0004530_GCST90101748_EFO_0004530	0.908144519289651	1.9420426884200648	0.9327765700364494	-0.024632050746798417
36564505_EFO_0004530_GCST90101748_EFO_0004530	0.9571341090018372	2.103259525517516	0.8755178302395579	0.08161627876227928
37262146_EFO_0004530_GCST90101748_EFO_0004530	0.7495407225964482	1.6421788855496064	0.48901437672187775	0.26052634587457046
33763119_EFO_0004530_GCST90239610_EFO_0004530	0.9130434782608696	1.952053349033916	0.7730554291160006	0.13998804914486906
34375979_EFO_0004530_GCST90239610_EFO_0004530	0.9320269442743417	2.01468802179399	0.9074049549627897	0.024621989311552017
36280733_EFO_0004530_GCST90239610_EFO_0004530	0.872627066748316	1.8716487434281244	0.9073683898106701	-0.03474132306235411
36564505_EFO_0004530_GCST90239610_EFO_0004530	0.6393141457440294	1.377205229250857	0.48961744313925765	0.1496967026047718
37262146_EFO_0004530_GCST90239610_EFO_0004530	0.8928352725045928	1.919797909200068	0.8106463200447691	0.08218895245982372
33763119_EFO_0004530_GCST90239661_EFO_0004530	0.8077158603796694	1.736357406521397	0.5712641154266302	0.2364517449530391
34375979_EFO_0004530_GCST90239661_EFO_0004530	0.8101653398652786	1.7387444795263407	0.6578587568200075	0.15230658304527112
36280733_EFO_0004530_GCST90239661_EFO_0004530	0.6631965707287202	1.435918130021771	0.6316576908946893	0.03153887983403092
36564505_EFO_0004530_GCST90239661_EFO_0004530	0.6050214329455117	1.2739658846215391	0.5733492504112141	0.0316721825342976
37262146_EFO_0004530_GCST90239661_EFO_0004530	0.7758726270667483	1.6833645424904595	0.7083278679019083	0.06754475916484004
30315176_EFO_0004531_GCST90025965_EFO_0004531	0.9895897121861604	2.3716139746151708	0.8941141239600494	0.09547558822611102
34375979_EFO_0004531_GCST90025965_EFO_0004531	0.9871402327005512	2.3467976265029704	0.8727635767235646	0.11437665597698654
36088354_EFO_0004531_GCST90025965_EFO_0004531	0.9908144519289651	2.375897070470763	0.8616693900880499	0.12914506184091523
36809768_EFO_0004531_GCST90025965_EFO_0004531	0.810777709736681	1.7424598214167473	0.581557765764737	0.229219943971944
37262146_EFO_0004531_GCST90025965_EFO_0004531	0.9902020820575628	2.372158585163218	0.8674789376674932	0.1227231443900696
34226706_EFO_0004532_GCST011349_EFO_0004532	0.5511328842620943	1.0859873499358437	0.5587997498570688	-0.007666865594974537
34226706_EFO_0004532_GCST90025966_EFO_0004532	0.616044090630741	1.3193593333969025	0.7138138612701785	-0.09776977063943759
34226706_EFO_0004532_GCST90244011_EFO_0004532	0.5590936925903245	1.1257000378350963	0.5237410862477809	0.03535260634254356
34226706_EFO_0004532_GCST90278630_EFO_0004532	0.5842008573178192	1.218710237021592	0.5462874523565034	0.03791340496131579
34226706_EFO_0004532_GCST90428730_EFO_0004532	0.5817513778322106	1.2121245416457096	0.5791640700529577	0.0025873077792529786
31992710_EFO_0004533_GCST011353_EFO_0004533	0.9810165339865279	2.2625168966536604	0.8496437351840149	0.13137279880251296
34375979_EFO_0004533_GCST011353_EFO_0004533	0.9944886711573792	2.464368852094674	0.8199755532412154	0.17451311791616375
36088354_EFO_0004533_GCST011353_EFO_0004533	0.8695652173913043	1.8680206233011565	0.6585927103282059	0.21097250706309845
36809768_EFO_0004533_GCST011353_EFO_0004533	0.8787507654623392	1.891626401057168	0.658149326473959	0.22060143898838025
37262146_EFO_0004533_GCST011353_EFO_0004533	0.9797917942437232	2.2583392988287683	0.7230849068457719	0.25670688739795133
31992710_EFO_0004533_GCST90011900_EFO_0004533	0.7905695039804042	1.7086666250861315	0.6551869847649598	0.1353825192154443
34375979_EFO_0004533_GCST90011900_EFO_0004533	0.8818126148193509	1.8952323244512608	0.6917966491109546	0.1900159657083963
36088354_EFO_0004533_GCST90011900_EFO_0004533	0.6729944886711574	1.4610075490439185	0.5953913887174273	0.07760309995373016
36809768_EFO_0004533_GCST90011900_EFO_0004533	0.7164727495407226	1.5679149078442505	0.7377065116527025	-0.021233762111979915
37262146_EFO_0004533_GCST90011900_EFO_0004533	0.8603796693202694	1.8478739690852488	0.7307372758940176	0.12964239342625183
31992710_EFO_0004533_GCST90018942_EFO_0004533	0.6925903245560319	1.5083611412657498	0.6566202216521069	0.035970102903924994
34375979_EFO_0004533_GCST90018942_EFO_0004533	0.8156766687078977	1.7504277460512403	0.6545708126680182	0.16110585603987948
36088354_EFO_0004533_GCST90018942_EFO_0004533	0.7127985303123087	1.5599782543802898	0.5702446757307726	0.14255385458153602
36809768_EFO_0004533_GCST90018942_EFO_0004533	0.7838334353949785	1.6971308986921687	0.7454315070494719	0.0384019283455066
37262146_EFO_0004533_GCST90018942_EFO_0004533	0.8199632578077158	1.7683339234531168	0.6968874483333614	0.12307580947435448
31992710_EFO_0004533_GCST90025947_EFO_0004533	0.9987752602571953	2.54443165247526	0.9175447411927284	0.08123051906446688
34375979_EFO_0004533_GCST90025947_EFO_0004533	1.0	2.609069419142756	0.9019930617192511	0.09800693828074891
36088354_EFO_0004533_GCST90025947_EFO_0004533	0.9461114513165952	2.0609860680148087	0.8083533149270756	0.13775813638951961
36809768_EFO_0004533_GCST90025947_EFO_0004533	0.7562767911818739	1.6538175355697011	0.6367272312100418	0.11954955997183203
37262146_EFO_0004533_GCST90025947_EFO_0004533	0.9932639314145746	2.446196455409505	0.8125918476216596	0.180672083792915
31992710_EFO_0004533_GCST90448598_EFO_0004533	0.6913655848132272	1.506708729417246	0.8218027254943381	-0.1304371406811109
34375979_EFO_0004533_GCST90448598_EFO_0004533	0.8714023270055113	1.8702196186002364	0.7958891415314399	0.07551318547407149
36088354_EFO_0004533_GCST90448598_EFO_0004533	0.8144519289650949	1.7496272014882392	0.7498798046038438	0.06457212436125104
36809768_EFO_0004533_GCST90448598_EFO_0004533	0.7581139007960809	1.6581939830619978	0.6218522655161921	0.13626163527988877
37262146_EFO_0004533_GCST90448598_EFO_0004533	0.7764849969381507	1.6844048848349342	0.6845797698560571	0.09190522708209359
34226706_EFO_0004536_GCST001698_EFO_0004536	0.5909369259032455	1.2366388728356923	0.3449498714969418	0.24598705440630375
34375979_EFO_0004536_GCST001698_EFO_0004536	0.5970606246172688	1.250075191949965	0.7424103986963261	-0.14534977407905725
34662886_EFO_0004536_GCST001698_EFO_0004536	0.8401714635639926	1.805144148120428	0.7434853529564283	0.09668611060756438
36809768_EFO_0004536_GCST001698_EFO_0004536	0.6723821187997551	1.459760525634159	0.4908037440180494	0.1815783747817057
37262146_EFO_0004536_GCST001698_EFO_0004536	0.6546233925290875	1.415253062349488	0.6118181468899507	0.04280524563913679
34226706_EFO_0004536_GCST005989_EFO_0004536	0.6301285976729945	1.35313640978839	0.37586480600078526	0.2542637916722092
34375979_EFO_0004536_GCST005989_EFO_0004536	0.6472749540722598	1.390978147460726	0.6842048386577115	-0.03692988458545177
34662886_EFO_0004536_GCST005989_EFO_0004536	0.8266993263931419	1.7794116131221964	0.6863057209917196	0.14039360540142232
36809768_EFO_0004536_GCST005989_EFO_0004536	0.7091243110838947	1.5484423679202162	0.5946742374987555	0.11445007358513926
37262146_EFO_0004536_GCST005989_EFO_0004536	0.6846295162278015	1.4911655790176943	0.6784519071596261	0.006177609068175438
34226706_EFO_0004536_GCST90018976_EFO_0004536	0.6772810777709737	1.473890116583853	0.6022708613398504	0.07501021643112327
34375979_EFO_0004536_GCST90018976_EFO_0004536	0.6399265156154317	1.377926926886064	0.6052942981271017	0.03463221748833001
34662886_EFO_0004536_GCST90018976_EFO_0004536	0.7648499693815064	1.6686540212675474	0.6076903324934293	0.1571596368880771
36809768_EFO_0004536_GCST90018976_EFO_0004536	0.8009797917942437	1.7272792879438386	0.7398668131696606	0.06111297862458309
37262146_EFO_0004536_GCST90018976_EFO_0004536	0.7519902020820579	1.6482029287141549	0.6320363145770563	0.11995388750500158
34226706_EFO_0004536_GCST90019522_EFO_0004536	0.7856705450091855	1.6989802661819802	0.6263075119747253	0.1593630330344602
34375979_EFO_0004536_GCST90019522_EFO_0004536	0.6564605021432945	1.4176475264309742	0.6156551001530781	0.04080540199021643
34662886_EFO_0004536_GCST90019522_EFO_0004536	0.7789344764237599	1.6894546656192253	0.6176992191821965	0.1612352572415634
36809768_EFO_0004536_GCST90019522_EFO_0004536	0.842620943049602	1.811114544547955	0.7488470258830348	0.09377391716656724
37262146_EFO_0004536_GCST90019522_EFO_0004536	0.7985303123086345	1.7201736097457887	0.6669707278235892	0.13155958448504523
34226706_EFO_0004536_GCST90448632_EFO_0004536	0.7819963257807716	1.6943981421535383	0.7096554438096361	0.07234088197113553
34375979_EFO_0004536_GCST90448632_EFO_0004536	0.7721984078383344	1.680179517096907	0.8393924850730572	-0.06719407723472282
34662886_EFO_0004536_GCST90448632_EFO_0004536	0.9552969993876301	2.09027175061826	0.8461428872784298	0.10915411210920034
36809768_EFO_0004536_GCST90448632_EFO_0004536	0.7979179424372321	1.7192932893506196	0.5661298949315132	0.2317880475057189
37262146_EFO_0004536_GCST90448632_EFO_0004536	0.8548683404776485	1.8406371439482887	0.7238936678413243	0.13097467263632423
34226706_EFO_0004541_GCST90256420_EFO_0004541	0.7317819963257808	1.606897306959101	0.806943563923973	-0.07516156759819226
34375979_EFO_0004541_GCST90256420_EFO_0004541	0.6282914880587875	1.3508078575456708	0.6943329626095722	-0.06604147455078468
36280733_EFO_0004541_GCST90256420_EFO_0004541	0.5278628291488059	1.033191447342041	0.6492740558146648	-0.1214112266658589
36809768_EFO_0004541_GCST90256420_EFO_0004541	0.7936313533374159	1.711827687983716	0.7518705008607506	0.04176085247666528
37262146_EFO_0004541_GCST90256420_EFO_0004541	0.7048377219840783	1.5404901302046925	0.7813167323515657	-0.07647901036748739
34226706_EFO_0004570_GCST000386_EFO_0004570	0.8983466013472137	1.9262595254871528	0.7493376709828898	0.14900893036432383
34375979_EFO_0004570_GCST000386_EFO_0004570	0.9406001224739743	2.0513076235264043	0.9046207351307093	0.035979387343265
36088354_EFO_0004570_GCST000386_EFO_0004570	0.007960808328230252	-0.9195646748944514	0.293156630676366	-0.28519582234813573
36809768_EFO_0004570_GCST000386_EFO_0004570	0.8211879975505205	1.7687000508390205	0.6029650656805067	0.21822293187001385
37262146_EFO_0004570_GCST000386_EFO_0004570	0.9056950398040416	1.9381476878638424	0.7266417116247856	0.179053328179256
34226706_EFO_0004570_GCST90018973_EFO_0004570	0.9142682180036742	1.9532376256133388	0.6247408763276636	0.2895273416760106
34375979_EFO_0004570_GCST90018973_EFO_0004570	0.9473361910593999	2.0667263530066347	0.7258875780631211	0.22144861299627883
36088354_EFO_0004570_GCST90018973_EFO_0004570	0.12798530312308634	-0.1716174281804978	0.3121385020928644	-0.18415319896977808
36809768_EFO_0004570_GCST90018973_EFO_0004570	0.8671157379056951	1.8613978619793068	0.8077762871322918	0.0593394507734033
37262146_EFO_0004570_GCST90018973_EFO_0004570	0.9393753827311696	2.045727207232795	0.7282924279791729	0.21108295475199668
34226706_EFO_0004570_GCST90025973_EFO_0004570	0.8181261481935089	1.7595043473158305	0.8512697864031825	-0.03314363820967359
34375979_EFO_0004570_GCST90025973_EFO_0004570	0.8175137783221045	1.757517174906695	0.890303998584635	-0.07279022026253057
36088354_EFO_0004570_GCST90025973_EFO_0004570	0.21861604409063073	0.1184453581185818	0.37714586944224565	-0.15852982535161492
36809768_EFO_0004570_GCST90025973_EFO_0004570	0.7526025719534603	1.649602596857973	0.7780885179685464	-0.025485946015086136
37262146_EFO_0004570_GCST90025973_EFO_0004570	0.9228413962033069	1.9725481106968104	0.8991422368059343	0.02369915939737255
34226706_EFO_0004570_GCST90278643_EFO_0004570	0.541334966319657	1.0627058330944552	0.4336535200685865	0.10768144625107057
34375979_EFO_0004570_GCST90278643_EFO_0004570	0.5101041028781383	0.9800337739242508	0.5315772272484418	-0.021473124370303465
36088354_EFO_0004570_GCST90278643_EFO_0004570	0.15982853643600736	-0.0485675209793923	0.2734898585315202	-0.11366132209551283
36809768_EFO_0004570_GCST90278643_EFO_0004570	0.4960195958358849	0.9550718934882984	0.6233923636513409	-0.12737276781545598
37262146_EFO_0004570_GCST90278643_EFO_0004570	0.4721371708511941	0.8755043337845938	0.46266537419940007	0.00947179665179404
34226706_EFO_0004570_GCST90448601_EFO_0004570	0.865278628291488	1.8560642792341269	0.8274271870166539	0.0378514412748342
34375979_EFO_0004570_GCST90448601_EFO_0004570	0.47030006123698714	0.8745163685274835	0.5515575683156608	-0.08125750707867369
36088354_EFO_0004570_GCST90448601_EFO_0004570	0.8628291488058788	1.8516931969680683	0.6629301757920645	0.19989897301381432
36809768_EFO_0004570_GCST90448601_EFO_0004570	0.7532149418248623	1.6499863492696707	0.6630444343224302	0.09017050750243205
37262146_EFO_0004570_GCST90448601_EFO_0004570	0.5027556644213105	0.9628358868715668	0.46622802267758207	0.03652764174372841
31367044_EFO_0004574_GCST006614_EFO_0004574	0.7274954072259645	1.5920557741572046	0.6707911505581972	0.05670425666776735
34375979_EFO_0004574_GCST006614_EFO_0004574	0.840783833435395	1.805210001109384	0.7854064384386088	0.05537739499678618
36280733_EFO_0004574_GCST006614_EFO_0004574	0.8738518064911206	1.874610108668452	0.7894505685393549	0.08440123795176568
36303018_EFO_0004574_GCST006614_EFO_0004574	0.6883037354562156	1.494929685680595	0.6252537299040208	0.06305000555219475
36809768_EFO_0004574_GCST006614_EFO_0004574	0.7575015309246785	1.6562235118410515	0.7582696463534011	-0.0007681154287225711
31367044_EFO_0004574_GCST90018974_EFO_0004574	0.6901408450704225	1.5026865589775484	0.6383734060932182	0.05176743897720426
34375979_EFO_0004574_GCST90018974_EFO_0004574	0.7868952847519902	1.7015092545664463	0.6955835312265408	0.0913117535254494
36280733_EFO_0004574_GCST90018974_EFO_0004574	0.8609920391916718	1.8484679754197089	0.7744709074090166	0.08652113178265519
36303018_EFO_0004574_GCST90018974_EFO_0004574	0.5701163502755683	1.161242978803262	0.4042569144819337	0.1658594357936346
36809768_EFO_0004574_GCST90018974_EFO_0004574	0.7538273116962646	1.650593757117479	0.7421373268259722	0.01168998487029238
31367044_EFO_0004574_GCST90025953_EFO_0004574	0.9105939987752603	1.9472094380749527	0.9127688627175605	-0.0021748639423002647
34375979_EFO_0004574_GCST90025953_EFO_0004574	0.9840783833435394	2.291513860470205	0.9560313011354853	0.028047082208054075
36280733_EFO_0004574_GCST90025953_EFO_0004574	0.985303123086344	2.3123438419750326	0.9936200404969235	-0.008316917410579494
36303018_EFO_0004574_GCST90025953_EFO_0004574	0.6987140232700552	1.5181641394718672	0.8074781092262054	-0.10876408595615028
36809768_EFO_0004574_GCST90025953_EFO_0004574	0.868952847519902	1.8658713006255008	0.8871150364183622	-0.01816218889846022
31367044_EFO_0004574_GCST90239673_EFO_0004574	0.7250459277403551	1.5826444523559977	0.6341785599446599	0.09086736779569526
34375979_EFO_0004574_GCST90239673_EFO_0004574	0.7556644213104715	1.65190288067155	0.6364273856312015	0.11923703567927002
36280733_EFO_0004574_GCST90239673_EFO_0004574	0.782608695652174	1.6944071902860989	0.6895642624737163	0.09304443317845768
36303018_EFO_0004574_GCST90239673_EFO_0004574	0.5811390079608083	1.2075029089767644	0.5412531736467969	0.03988583431401138
36809768_EFO_0004574_GCST90239673_EFO_0004574	0.7213717085119411	1.5768103049576974	0.6802729041091937	0.04109880440274738
31367044_EFO_0004574_GCST90244008_EFO_0004574	0.653398652786283	1.4125610843346306	0.7167122353113046	-0.06331358252502162
34375979_EFO_0004574_GCST90244008_EFO_0004574	0.7372933251684017	1.6149638184784545	0.7441013408748378	-0.006808015706436077
36280733_EFO_0004574_GCST90244008_EFO_0004574	0.7703612982241274	1.67468210235227	0.8179072172733104	-0.04754591904918304
36303018_EFO_0004574_GCST90244008_EFO_0004574	0.5921616656460502	1.2371061811255988	0.6043257846294267	-0.012164118983376437
36809768_EFO_0004574_GCST90244008_EFO_0004574	0.6576852418860992	1.4190333391062442	0.7326858581185365	-0.07500061623243726
34226706_EFO_0004587_GCST004627_EFO_0004587	0.6981016533986528	1.5150913607843133	0.70883246037887	-0.010730806980217222
34375979_EFO_0004587_GCST004627_EFO_0004587	0.5315370483772198	1.0378097156573294	0.5409079177470428	-0.00937086936982301
34662886_EFO_0004587_GCST004627_EFO_0004587	0.6754439681567667	1.467020878077244	0.6040152325144299	0.07142873564233676
