Entrez	post_mean	log_post_mean
1757	0.00187526	2.726938509943123
55848	0.0018757	2.7268366215876543
166979	0.00187853	2.7261818648910294
55287	0.00187909	2.7260524186395902
143903	0.00187953	2.725950737930761
90827	0.00187963	2.725927631998478
84439	0.00188003	2.7258352205605196
2021	0.00188029	2.7257751636688323
256148	0.00188074	2.7256712386707393
80198	0.00188152	2.725491160897944
317662	0.00188214	2.725348075400734
4242	0.00188263	2.725235025043164
2110	0.00188282	2.7251911971067253
55750	0.00188327	2.7250874117389903
55231	0.00188337	2.725064351691733
400735	0.00188383	2.724958291242238
23780	0.0018849	2.7247116855643982
125150	0.00188494	2.7247024693752353
390038	0.00188624	2.7244030496451574
732	0.00188647	2.7243500968706473
11094	0.00188704	2.7242188939022873
114770	0.0018877	2.724067024178292
389799	0.00188807	2.7239819083164583
50628	0.00188839	2.723908308048195
63036	0.00188841	2.7239037084455484
11317	0.00188847	2.7238899099298868
54905	0.00188848	2.723887610219899
8608	0.00188865	2.7238485170131663
116512	0.00189174	2.7231385530951897
54908	0.00189198	2.723083458809251
157927	0.00189466	2.7224687135966934
285498	0.00189489	2.722415996133691
284349	0.00189518	2.7223495354086924
84432	0.00189756	2.7218044830177552
60314	0.00189783	2.7217426925243875
56146	0.00189802	2.7216992155947772
3753	0.00189805	2.7216923512142692
8000	0.00189812	2.7216763347483384
9973	0.00189829	2.721637440075754
81693	0.00190027	2.7211846879001675
338322	0.00190027	2.7211846879001675
128653	0.00190045	2.7211435520065472
1671	0.00190092	2.72103615998339
26191	0.00190108	2.7209996070548543
11092	0.00190114	2.7209859004997807
51013	0.00190265	2.7206410945551194
116969	0.00190296	2.720570340437021
284257	0.00190385	2.7203672716755456
53833	0.0019052	2.720059427160447
117194	0.00190602	2.719872546591676
283948	0.00190621	2.719829256469291
120071	0.00190679	2.7196971343599565
10517	0.00190739	2.719560498600086
148223	0.00190777	2.719473984847756
91975	0.00190813	2.7193920403450442
388011	0.00190858	2.7192896314547896
23086	0.00190964	2.7190484970190347
740	0.00190997	2.718973454185141
54763	0.0019101	2.718943895416496
26286	0.00191102	2.7187347677622626
390245	0.00191107	2.718723405013559
51112	0.00191242	2.718416723120873
8793	0.00191308	2.718266868534074
79991	0.00191317	2.7182464378233893
282616	0.00191361	2.718146568182135
150590	0.00191431	2.717987731978285
157855	0.00191438	2.7179718515524804
5184	0.00191556	2.7177042403079903
486	0.00191576	2.717658898808737
4353	0.00191583	2.7176430304022863
54516	0.0019159	2.7176271625756194
251	0.00191607	2.717588628838679
259240	0.00191608	2.717586362254741
8495	0.00191643	2.7175070392684533
154467	0.00191669	2.717448122998956
23098	0.00191704	2.7173688252554586
51179	0.00191725	2.7173212535583304
645432	0.00191727	2.7173167231922677
338557	0.0019176	2.7172419789744024
127396	0.00191807	2.7171355472910115
946	0.00191823	2.717099321178797
283677	0.00191823	2.717099321178797
11251	0.00191841	2.7170585704141694
65057	0.0019186	2.7170155598660455
443	0.00191897	2.716931814705018
344758	0.00192012	2.7166716287395274
80325	0.00192027	2.716637702928702
131540	0.00192078	2.7165223749912513
6672	0.00192099	2.7164748959171314
55888	0.00192105	2.7164613314207093
137075	0.00192128	2.7164093381088614
134701	0.00192182	2.716287291312384
8487	0.00192215	2.7162127240398086
55653	0.00192263	2.7161042854022814
6398	0.00192319	2.7159778078700074
79814	0.00192389	2.7158197627341187
440163	0.001925	2.7155692661554807
1801	0.00192534	2.715492566370926
115584	0.00192587	2.7153730319509064
79623	0.00192669	2.715188156709229
84722	0.00192687	2.715147584870825
64946	0.00192692	2.7151363155883286
26156	0.00192704	2.7151092705033535
119467	0.00192761	2.714980829344499
84034	0.00192784	2.714929012964592
85480	0.0019284	2.7148028771890305
1622	0.00192912	2.714640756432378
79689	0.00192949	2.7145574679120057
100288072	0.00193009	2.7144224393901246
10531	0.00193057	2.714314446791767
1486	0.00193095	2.7142289716919845
389649	0.00193148	2.7141097845083446
6687	0.00193261	2.713855777599323
90507	0.00193375	2.7135996732925762
54900	0.00193409	2.713523320535364
374286	0.00193446	2.713440246019696
57711	0.00193452	2.713426775973887
4855	0.00193529	2.713253947460095
646498	0.00193529	2.713253947460095
3118	0.00193608	2.7130767013454298
6835	0.00193611	2.7130699719057807
8693	0.0019368	2.7129152235663234
4995	0.00193689	2.712895043064849
138162	0.00193725	2.7128143304349828
55349	0.00193775	2.712702254439031
90506	0.00193799	2.712648468232634
5052	0.00193821	2.7125991700611665
150372	0.00193853	2.7125274736180085
389658	0.00193861	2.7125095513564665
92689	0.00193909	2.712402033316196
1262	0.00194006	2.7121848384893776
283111	0.00194031	2.7121288780419843
7517	0.00194092	2.7119923648046123
161502	0.00194096	2.711983414615901
440087	0.00194119	2.7119319546100003
441272	0.00194125	2.711918531263385
84517	0.00194128	2.7119118197456595
202333	0.00194182	2.7117910301591235
10038	0.00194276	2.7115808469110205
80071	0.00194315	2.7114936730709105
2166	0.00194317	2.711489203089212
51752	0.00194376	2.7113573593223874
123283	0.0019441	2.711281399733193
1545	0.00194483	2.7111183548979745
387273	0.00194509	2.7110602989145796
201243	0.00194513	2.71105136791362
140578	0.00194531	2.7110111806819455
1075	0.00194551	2.7109665325633188
25903	0.00194614	2.710825920984174
257236	0.00194663	2.710716587888586
117144	0.00194672	2.7106965092912967
131375	0.00194679	2.71068089324627
6445	0.00194778	2.710460097858668
3454	0.00194798	2.710415506355877
81567	0.00194876	2.710241643229054
4717	0.00194914	2.710156965888103
64754	0.00194956	2.710063394347279
347365	0.00195022	2.7099163940750626
5826	0.00195088	2.7097694435427555
255374	0.00195102	2.7097382786090094
178	0.00195103	2.709736052627887
149708	0.00195116	2.7097071159114954
2815	0.00195126	2.7096848582107866
11238	0.00195203	2.709513512112801
10141	0.00195215	2.709486814912444
129787	0.00195262	2.7093822666765783
5444	0.00195345	2.7091977003859564
339500	0.00195366	2.709151015321401
1571	0.00195417	2.7090376581963325
644070	0.0019543	2.709008767974497
164592	0.0019547	2.7089198870364735
64965	0.00195504	2.708844352538415
54491	0.00195513	2.708824360311285
440603	0.00195516	2.708817696440085
100293516	0.00195525	2.708797705439971
139378	0.00195549	2.7087444006046777
9245	0.00195576	2.708684440484358
130560	0.00195734	2.708333728609529
100288797	0.00195776	2.708240549031434
83608	0.00195855	2.7080653368315026
9704	0.00195896	2.7079744317728145
147657	0.00195937	2.707883545738085
22894	0.00196021	2.7076973995844753
11147	0.00196029	2.7076796755398087
132989	0.00196116	2.7074869732457825
128061	0.0019613	2.7074559716664206
1581	0.00196164	2.707380691328604
5179	0.00196223	2.7072500887621307
9491	0.00196304	2.7070708508827823
4544	0.00196618	2.706376725858746
284306	0.00196628	2.706354638184263
23418	0.00196678	2.7062442166589764
404552	0.00196695	2.7062066797350037
128497	0.00196782	2.7060146297776173
2175	0.00196872	2.705816046737423
10392	0.00197052	2.7054191528584854
6954	0.00197076	2.7053662610691247
348327	0.00197277	2.704923545033381
390429	0.00197331	2.70480468326591
56906	0.00197391	2.7046726527780476
112714	0.00197472	2.7044944752657076
2709	0.00197558	2.704305379115877
201625	0.00197589	2.704237236733591
10661	0.00197621	2.7041669074228385
100132396	0.00197682	2.7040328737139805
279	0.00197728	2.703931826465516
9002	0.00197816	2.7037385841711665
54988	0.00197866	2.7036288257074976
113179	0.00197876	2.7036068773430584
57710	0.00197913	2.703525678037988
146310	0.00197961	2.703420361016746
339210	0.00198004	2.7033260362011933
170680	0.00198012	2.703308489658348
401138	0.00198069	2.703183491056348
390595	0.00198078	2.7031637577233285
340277	0.00198191	2.702916071036834
344901	0.00198214	2.702865674230058
126859	0.00198286	2.7027079481113154
112483	0.00198289	2.7027013774326507
133121	0.0019829	2.7026991872285206
93611	0.00198305	2.702666335491955
147007	0.00198328	2.702615967655214
2811	0.00198417	2.70242112104322
728877	0.00198548	2.7021344832832437
22914	0.00198586	2.7020513718379244
345895	0.00198705	2.7017912046310557
399814	0.00198711	2.7017780910830775
134864	0.00198735	2.7017256408504506
6997	0.00198738	2.7017190850167423
2326	0.00198811	2.701559590224728
348110	0.00198829	2.7015202717422837
388333	0.00198882	2.7014045213221185
6375	0.00198928	2.701304083694826
3682	0.00198954	2.701247324874143
3824	0.0019896	2.7012342277381203
4494	0.00198972	2.7012080346509375
8436	0.00199356	2.700370688882057
728858	0.00199419	2.700233465873656
81025	0.00199495	2.7000679846871147
10327	0.00199598	2.699843814718565
8464	0.00199601	2.6998372872300407
339768	0.00199721	2.699576268105639
93426	0.00199729	2.699558872407275
6450	0.0019975	2.699513212013971
28954	0.00199781	2.699445817348896
5265	0.00199946	2.6990872796790164
653519	0.0020002	2.698926577059156
110599563	0.00200207	2.698520742000423
124454	0.00200231	2.698468683666408
254228	0.00200287	2.6983472384821967
340024	0.00200298	2.6983233871682324
26333	0.00200493	2.6979007857093498
400410	0.00200533	2.697814149035749
58529	0.00200566	2.6977426867885974
374864	0.00200647	2.697567329292643
83861	0.00200719	2.6974115153819858
440515	0.00200795	2.6972471057672833
391253	0.00200895	2.697030872109052
3933	0.00200907	2.697004931303459
10219	0.00200942	2.6969292794695363
283461	0.00200966	2.696877411541662
388701	0.0020109	2.696609525886611
201254	0.00201116	2.6965533772635415
79809	0.00201131	2.696520987128965
26589	0.00201178	2.696419513680733
57562	0.0020118	2.6964151961875364
10069	0.002012	2.69637202361611
400916	0.00201306	2.6961432806103116
326624	0.0020139	2.6959620980954173
56114	0.00201621	2.6954642355740157
54961	0.00201623	2.695459927567132
445582	0.00201653	2.695395312591378
374768	0.00201785	2.6951111208511014
340665	0.00201905	2.6948529260017695
638	0.00202009	2.694629281230278
55096	0.00202128	2.694373521204148
613209	0.00202245	2.694122206423979
375791	0.00202318	2.693965476829216
9179	0.00202601	2.6933584153754913
259287	0.00202661	2.6932298187189847
84816	0.00202724	2.6930948331986513
5646	0.00202724	2.6930948331986513
27158	0.00202826	2.692876374127818
390079	0.00202911	2.6926944088079097
91300	0.00202984	2.692538193542776
55172	0.00203181	2.692116906530631
122258	0.00203193	2.692091257577773
10648	0.00203207	2.6920613357138503
389123	0.00203213	2.692048512688942
54941	0.0020325	2.691969445733894
55812	0.0020327	2.69192671283197
353514	0.00203339	2.691779316588705
471	0.00203342	2.6917729091910356
9482	0.00203355	2.6917451448934546
6787	0.00203453	2.691535901908804
1376	0.0020348	2.691478271040683
1448	0.00203544	2.691341695079212
1903	0.0020359	2.691243557629367
79696	0.00203599	2.6912243594175402
155054	0.0020367	2.6910729366059467
389124	0.00203692	2.6910260275736304
286006	0.00203734	2.690936488033667
9038	0.00203808	2.690778772794433
92340	0.00203912	2.690557215710662
217	0.00203915	2.690550826317877
391004	0.00203995	2.690380477177146
1522	0.0020402	2.6903272567707335
56144	0.00204072	2.690216579211844
1890	0.00204167	2.6900144526314556
115330	0.0020418	2.689986800520547
144809	0.00204202	2.6899400086511154
401535	0.00204226	2.689888968724481
64232	0.00204303	2.6897252561092078
55239	0.00204351	2.689623232709328
474170	0.00204419	2.689478740574182
3167	0.00204458	2.6893958917719964
117156	0.0020446	2.6893916435414766
4543	0.00204497	2.6893130587715657
81099	0.0020464	2.6890094728654215
221	0.00204648	2.6889924953050937
6704	0.00204754	2.6887676052649354
10647	0.00204803	2.688663686007226
1161	0.00204831	2.6886043147367156
390197	0.0020487	2.6885216325619323
114112	0.00204895	2.6884686394460684
129293	0.0020503	2.6881825883041444
343172	0.00205058	2.688123282762348
340075	0.00205083	2.688070338228341
317703	0.00205093	2.688049162221847
84851	0.00205242	2.6877337619725497
2098	0.00205323	2.6875623988339936
8871	0.0020538	2.6874418504784794
389161	0.00205384	2.687433392201086
84269	0.00205441	2.6873128796440247
54414	0.00205471	2.687249465411876
8383	0.00205523	2.6871395693395272
26658	0.00205531	2.6871226647194257
153443	0.00205615	2.6869452059238275
1261	0.00205681	2.68680582486468
79742	0.00205703	2.686759374450415
113174	0.00205755	2.686649602307551
26188	0.00205771	2.686615831844864
26152	0.00205859	2.6864301412246965
55744	0.00205877	2.686392168831322
57184	0.00205903	2.686337325679423
6583	0.00205915	2.68631201579115
729475	0.00205925	2.686290925344278
79912	0.00206001	2.6861306714103232
11001	0.00206016	2.6860990493304993
6424	0.00206044	2.686040027607876
51335	0.00206123	2.6858735452621745
147645	0.00206146	2.6858250877109437
150280	0.00206331	2.6854355169734747
58496	0.00206333	2.6854313073067058
128876	0.00206335	2.6854270976807406
729857	0.00206416	2.6852566421107444
54866	0.00206435	2.685216668390628
29080	0.00206493	2.6850946661039528
221476	0.00206503	2.685073634690477
54529	0.00206559	2.6849558775928233
51233	0.00206566	2.684941160200394
119692	0.00206604	2.6848612744857543
2687	0.00206605	2.6848591724285296
359787	0.00206624	2.6848192352742544
3590	0.00206718	2.684621705470834
151525	0.00206771	2.6845103718795325
51574	0.00206819	2.684409566080432
347744	0.0020683	2.684386468046582
1355	0.00206833	2.6843801687960047
152065	0.00206936	2.6841639499272154
90324	0.00207041	2.6839436433808244
113402	0.00207042	2.683941545760386
200765	0.00207071	2.6838807191744265
10741	0.00207123	2.6837716721424676
64342	0.00207143	2.6837297382659493
362	0.00207208	2.6835934811237907
116238	0.00207224	2.6835599474598175
613211	0.00207333	2.683331568252045
55281	0.00207342	2.6833127166196205
140564	0.00207346	2.6833043383789787
51135	0.00207388	2.6832163766092547
10288	0.00207472	2.68304050649896
6361	0.00207504	2.682973527090761
26291	0.00207528	2.6829232993127716
5349	0.00207546	2.6828856322910877
2695	0.00207568	2.682839599256255
11119	0.00207606	2.6827600991413227
7104	0.00207674	2.6826178720895344
22835	0.00207684	2.6825969602745703
64699	0.00207694	2.682576049466488
200232	0.00207713	2.6825363217047413
127707	0.00207713	2.6825363217047413
81027	0.00207721	2.682519595313278
390326	0.00207726	2.682509141645736
2542	0.00207776	2.682404618807338
55178	0.00207885	2.6821768461771778
10332	0.00207951	2.6820389868477963
337	0.00207979	2.681980514289858
25979	0.00208039	2.68185524245501
349075	0.00208058	2.6818155805725072
338376	0.00208083	2.6817633994028527
10877	0.00208171	2.681579771545934
387695	0.00208243	2.6814295883003725
64097	0.00208265	2.68138370933233
91151	0.00208347	2.6812127485919963
4224	0.0020836	2.6811856512393404
84958	0.00208507	2.680879360304889
81789	0.00208532	2.680827291495686
84101	0.00208541	2.6808085482524757
127066	0.00208613	2.680658631420766
256158	0.0020862	2.680644058933098
5134	0.00208621	2.680641977189061
199713	0.00208685	2.6805087663219287
574016	0.00208694	2.6804900368202635
2209	0.00208808	2.6802528663532126
10073	0.00208834	2.6801987929767606
143662	0.00209032	2.6797872241300373
79924	0.00209046	2.679758138061175
51256	0.00209058	2.679733208695351
2134	0.00209083	2.679681277112174
25818	0.00209245	2.679344910865663
51102	0.00209259	2.679315854403842
646480	0.00209265	2.679303402229574
10692	0.00209429	2.6789631809764654
9287	0.00209482	2.6788532883851333
29802	0.00209494	2.678828410903921
23600	0.00209515	2.678784878740518
2548	0.00209515	2.678784878740518
347736	0.00209646	2.67851341942545
6278	0.00209683	2.6784367784305645
796	0.00209708	2.6783850016301067
4925	0.0020973	2.6783394431513297
79087	0.00209819	2.6781551871551565
343263	0.00209827	2.678138628647006
7507	0.00209945	2.677894463956582
440498	0.00209954	2.6778758468589574
3957	0.00209972	2.67783861505774
283579	0.00210095	2.6775842831402086
87769	0.00210141	2.6774892053922414
283417	0.00210162	2.6774458072526732
64105	0.00210166	2.6774375414320395
51227	0.00210262	2.6772392089185657
81448	0.00210278	2.677206162303672
33	0.00210349	2.677059548279807
9407	0.00210415	2.6769233035628606
259249	0.00210434	2.6768840895209514
84818	0.00210441	2.6768696431348573
114904	0.00210448	2.6768551972292927
347148	0.002105	2.676747899828313
910	0.00210557	2.6766303158165536
51654	0.00210612	2.6765168877311982
286122	0.00210616	2.6765086395714004
53840	0.00210625	2.676490081784586
1146	0.00210708	2.6763189751185323
150356	0.00210734	2.6762653893034316
6367	0.00210741	2.676250963482808
51475	0.00210756	2.676220052623508
6581	0.00210789	2.676152056476325
387804	0.00210836	2.67605523185381
5257	0.0021094	2.675841058325523
84691	0.00210953	2.6758142940593865
55900	0.00211022	2.675672265173702
148003	0.0021104	2.6756352217977097
121006	0.00211141	2.6754274258831185
64122	0.00211314	2.6750717290653787
100526739	0.00211337	2.6750244618255348
27287	0.00211344	2.6750100771648873
8811	0.00211427	2.6748395524956874
11222	0.00211447	2.674798472222866
11020	0.00211512	2.6746649881662745
120065	0.00211563	2.674560283238381
56955	0.00211622	2.674439185493431
51611	0.00211627	2.6744289245245465
140625	0.00211656	2.674369415685331
25901	0.00211683	2.6743140182330416
116211	0.0021169	2.6742996570840143
145864	0.00211785	2.6741048027172964
51706	0.00211802	2.674069943261287
6617	0.00211827	2.6740186844378346
390152	0.00211977	2.673711258481469
118461	0.00212036	2.673590397212604
1589	0.00212086	2.673487998731998
7107	0.00212137	2.673383577148615
374860	0.00212202	2.6732505271977764
66004	0.00212336	2.672976368170751
1663	0.00212452	2.6727391761542485
143570	0.0021254	2.6725593237572447
4653	0.00212551	2.672536847443693
440335	0.00212606	2.672424483321085
1142	0.00212629	2.6723775033072403
100507588	0.00212735	2.672161052380342
6565	0.00212745	2.6721406380491404
360203	0.00212788	2.672052867357864
353149	0.00212908	2.6718080196768486
1412	0.00212956	2.6717101192428148
145282	0.00213025	2.671569426021693
5959	0.00213038	2.6715429237050565
349633	0.00213157	2.6713004007064782
124404	0.00213389	2.670827971802036
220992	0.00213416	2.6707730242216323
10071	0.00213434	2.670736396363233
116842	0.00213446	2.6707119795070478
84077	0.0021346	2.670683494909741
5670	0.00213475	2.6706529777713888
81858	0.00213511	2.670579745387257
92086	0.00213545	2.6705105928057877
160428	0.00213588	2.670423150895259
30813	0.00213597	2.670404851327916
151871	0.00213614	2.67037028758215
83888	0.00213705	2.670185316642638
7596	0.00213762	2.6700694958395577
79729	0.00213785	2.67002276987449
135154	0.00213807	2.6699780801767856
11145	0.00213855	2.669880591341122
431704	0.0021389	2.6698095195254345
339390	0.0021393	2.669728308832495
7561	0.00213954	2.66967958970499
7539	0.00213963	2.6696613214411085
30816	0.00213969	2.6696491430254183
319101	0.002141	2.6693833327055616
136853	0.00214186	2.6692089196920814
157869	0.00214214	2.6691521491714907
389643	0.00214281	2.6690163355422785
27181	0.00214287	2.6690041751995013
195814	0.00214299	2.668979855535377
219477	0.00214361	2.6688542256279177
27085	0.00214375	2.6688258626131542
129881	0.00214458	2.6686577484873846
641372	0.00214467	2.6686395231550413
5105	0.00214508	2.6685565063181054
10654	0.00214526	2.6685200649140266
100310846	0.00214535	2.6685018453585894
55471	0.00214753	2.668060760561468
839	0.00214766	2.6680344714880326
8733	0.00214822	2.66792124443735
105378803	0.00214831	2.6679030499858385
135892	0.0021502	2.667521142476635
112609	0.00215049	2.667462572619267
28960	0.00215118	2.667323248498596
57828	0.0021525	2.6670568398743075
123720	0.00215277	2.667002367327746
26471	0.00215323	2.666909577981515
54503	0.00215388	2.666778496390666
151313	0.00215414	2.666726074830213
10207	0.00215421	2.6667119624142135
3567	0.0021548	2.6665930331260825
11264	0.00215598	2.666355272209754
3543	0.00215622	2.666306929982694
5547	0.00215634	2.666282760886917
84239	0.00215704	2.666141801296062
93134	0.00215746	2.6660572474970237
440695	0.00215803	2.6659425222370303
653240	0.00215823	2.6659022749412498
29960	0.00215897	2.6657533923693255
9487	0.00215906	2.665735288510215
284422	0.00215916	2.665715173996273
3010	0.00215961	2.665624670210443
26228	0.00215993	2.6655603234353404
149281	0.0021601	2.6655261430884627
343071	0.0021602	2.6655060382586138
2568	0.00216144	2.66525681566148
79613	0.00216149	2.665246769362282
254427	0.00216162	2.665220650071926
642797	0.00216222	2.66510011985304
64582	0.00216238	2.665067984110018
283365	0.0021625	2.6650438838631483
166379	0.00216293	2.6649575356259403
8838	0.00216324	2.664895295219474
55840	0.00216325	2.6648932876129297
54554	0.00216347	2.664849122616766
448831	0.00216408	2.664726688613362
5018	0.00216534	2.6644739013750494
80831	0.00216562	2.6644177464093595
83547	0.00216671	2.664199212274027
81610	0.00216792	2.6639567480559725
5281	0.00216828	2.663884636062132
342898	0.00216836	2.663868612800549
57821	0.00216949	2.663642347357691
91612	0.00216992	2.6635562773030843
5443	0.00217003	2.663534262121795
341947	0.00217007	2.663526256878009
640	0.00217075	2.6633901903052832
5778	0.00217097	2.663346177892645
54923	0.00217141	2.663258166446069
147660	0.00217311	2.6629182897016106
146378	0.00217437	2.662666552574576
80765	0.00217443	2.6626545687312557
10780	0.00217476	2.6625886635032465
51206	0.00217526	2.662488826149897
50616	0.00217652	2.6622373377646897
55908	0.00217683	2.6621754859541906
147912	0.00217687	2.662167505717024
146862	0.00217804	2.6619341486299417
23421	0.00217881	2.6617806401297424
143678	0.00217915	2.661712874420949
64429	0.00217991	2.661561436354214
57402	0.00218007	2.6615295613836243
23784	0.00218024	2.6614956967905283
25983	0.0021804	2.661463826644341
8904	0.0021807	2.661404076423169
140838	0.00218199	2.6611472441027506
11218	0.00218206	2.661133311808787
53919	0.00218373	2.660801059538223
56147	0.00218426	2.6606956673205038
9659	0.00218573	2.6604034868292543
340980	0.00218693	2.660165117785529
102157402	0.00218793	2.6599665768084617
220929	0.00218836	2.6598812320859597
3552	0.00218897	2.659760190430121
254042	0.00218964	2.6596272819020053
8076	0.00218972	2.6596114149449357
84643	0.00219055	2.659446829463085
401494	0.00219064	2.6594289865923684
284323	0.00219075	2.65940717963475
79339	0.00219163	2.659232763381841
390054	0.00219199	2.6591614314626346
7062	0.00219241	2.659078225695388
2978	0.00219277	2.6590069191520596
116496	0.00219279	2.659002958020693
55687	0.00219298	2.658965329074527
338674	0.00219347	2.658868301046387
80775	0.0021935	2.658862361259036
92196	0.0021935	2.658862361259036
100505591	0.00219355	2.658852461793976
54974	0.00219381	2.658800988212858
27077	0.0021944	2.658684205403527
5697	0.00219443	2.658678268133477
79810	0.00219453	2.6586584778195084
6401	0.00219551	2.6584645804521334
3347	0.00219557	2.6584527119965755
29902	0.00219859	2.6578557516938766
4582	0.00219861	2.6578518010481753
5393	0.00219869	2.65783599882474
580	0.00219952	2.657672084675912
79621	0.00219958	2.6576602378577374
55825	0.00219959	2.6576582634194597
284254	0.00220018	2.657541787446462
29109	0.00220047	2.657484547993229
285668	0.00220181	2.657220160165229
643161	0.00220194	2.6571945191626
4710	0.00220254	2.657076195687069
120775	0.00220306	2.6569736747447963
55775	0.00220329	2.656928336661835
100288814	0.00220393	2.656802203421211
9528	0.00220522	2.6565480773889187
100049587	0.0022064	2.6563157511682256
401207	0.00220646	2.656303941290316
2838	0.00220698	2.656201602465438
138715	0.00220778	2.6560442051938646
26521	0.00220781	2.6560383039057207
116369	0.00220844	2.6559143953745212
132320	0.00220907	2.655790522185574
7423	0.00220954	2.6556981318604422
153562	0.00221016	2.655576285318575
26256	0.00221062	2.6554859051311888
201294	0.00221173	2.655267891231323
267012	0.00221176	2.6552620004824083
135656	0.00221177	2.655260036917193
902	0.00221198	2.6552188040983093
284383	0.00221234	2.6551481283723986
51741	0.00221314	2.654991112369928
100129480	0.00221331	2.654957753781461
10165	0.00221368	2.654885158650829
92565	0.0022138	2.654861616889899
51249	0.00221522	2.6545831362393564
55997	0.00221526	2.654575294299306
150209	0.00221595	2.6544400431173782
54766	0.0022162	2.654391049459406
89882	0.00221653	2.654326386292783
79581	0.00221721	2.6541931713320457
442191	0.0022173	2.654175543001801
169693	0.00221782	2.654073704435257
26211	0.00221834	2.653971889743441
135924	0.00221879	2.653883800137084
29765	0.00221935	2.653774202462763
26246	0.00221939	2.6537663751156884
64806	0.00221965	2.6537155007980773
93587	0.00222024	2.6536000773322566
112752	0.00222045	2.6535590018051347
65993	0.00222094	2.653463174013837
401541	0.00222102	2.653447530667856
2950	0.00222113	2.6534260219871415
10981	0.00222265	2.653128920133207
4833	0.00222388	2.6528886508776908
338755	0.00222473	2.6527226887843134
57530	0.00222545	2.6525821587249903
387263	0.0022261	2.652455330354987
130535	0.0022262	2.6524358215850494
10279	0.0022298	2.6517340888763377
375307	0.00223089	2.651521843239588
79716	0.00223111	2.6514790172485094
5149	0.00223278	2.6511540666701507
23549	0.00223289	2.651132671272363
55093	0.00223308	2.6510957180677464
162962	0.00223325	2.6510626573391574
10874	0.00223337	2.651039321869455
10520	0.00223378	2.650959601807187
53905	0.00223379	2.650957657598224
115701	0.00223433	2.6508526832370296
129080	0.0022354	2.6506447534047965
118881	0.00223714	2.6503068369471974
2041	0.00223772	2.650194256530865
11018	0.00223797	2.650145739488537
402135	0.00223899	2.6499478461058814
390072	0.00223922	2.649903235544552
2184	0.00224003	2.649746165260832
56852	0.00224046	2.6496628053480586
23363	0.00224135	2.6494903205287668
55266	0.00224159	2.6494438194933942
401027	0.00224166	2.64943025762924
3575	0.00224241	2.6492849785125157
150290	0.00224257	2.6492539919229947
54482	0.00224426	2.648926831005766
6915	0.00224456	2.648868780852378
390201	0.00224515	2.648754638181338
56961	0.00224627	2.6485380430600562
641371	0.00224695	2.648406591562044
390191	0.00224813	2.6481785789347194
653489	0.00224843	2.648120628703981
284273	0.00224863	2.6480819995122697
402573	0.00224864	2.648080068142875
128366	0.00224913	2.6479854415626036
27179	0.00224914	2.647983510622567
10256	0.00224916	2.6479796487682496
60488	0.00224983	2.6478502964891706
81620	0.00225081	2.6476611640106826
100526740	0.0022513	2.6475666286497193
59350	0.00225135	2.6475569833412473
3455	0.00225157	2.647514546528648
132949	0.00225394	2.647057649077729
10317	0.00225411	2.647024894311496
391191	0.002255	2.6468534537860204
123904	0.00225534	2.646787977514109
9381	0.00225537	2.646782200669906
81696	0.00225591	2.64667823061203
151648	0.00225698	2.646472289361814
128822	0.00225784	2.6463068372467995
391195	0.0022607	2.6457570656904505
148327	0.00226111	2.6456783092906604
6892	0.00226144	2.6456149303653715
79781	0.00226197	2.6455131593225247
196993	0.00226209	2.6454901201330174
9284	0.00226221	2.6454670821656676
284498	0.00226222	2.645465162390218
219432	0.00226241	2.6454286882689706
441581	0.00226276	2.645361507116011
83479	0.00226299	2.6453173651590207
81797	0.00226353	2.645213745150122
55321	0.00226393	2.645137005524277
389558	0.00226404	2.645115904504165
4352	0.00226466	2.6449969906523036
84073	0.00226526	2.6448819437240285
79719	0.00226631	2.6446806849046087
2671	0.00226631	2.6446806849046087
8590	0.00226649	2.6446461927554807
283643	0.00226654	2.644636612089085
3045	0.0022669	2.644567637529451
81282	0.00226746	2.644460365539092
24	0.00226763	2.644427806069728
162681	0.00226791	2.6443741840290946
84690	0.00226816	2.6443263128010996
387712	0.00226818	2.644322483330805
9982	0.00226818	2.644322483330805
1716	0.00226825	2.6443090804506832
644414	0.00226854	2.6442535586390394
646625	0.00226943	2.6440832084190733
2920	0.00226991	2.6439913618721786
26275	0.00226994	2.643985622107888
4495	0.00227037	2.643903360487965
90417	0.00227044	2.6438899705360686
79501	0.00227124	2.6437369718267294
81623	0.00227233	2.64352859779734
728340	0.0022732	2.643362352627307
100529240	0.00227351	2.6433031312168374
7060	0.00227455	2.643104511907043
219960	0.00227511	2.642997600660447
54807	0.00227533	2.642955607013198
786	0.00227728	2.64258356798877
440560	0.00227764	2.6425149186979766
127064	0.00227767	2.642509198413536
59342	0.0022781	2.6424272159483224
85302	0.00227896	2.6422632974311773
9121	0.0022795	2.642160403462019
11064	0.00228046	2.641977541020775
64096	0.00228092	2.6418899467127575
221416	0.00228113	2.641849963879924
219858	0.00228146	2.6417871411501683
644809	0.00228168	2.641745264378431
9533	0.00228184	2.64171481108048
79673	0.00228266	2.6415587714358346
388125	0.00228438	2.6412316507869287
149428	0.00228474	2.641163214845737
59285	0.00228564	2.6409921721583607
1646	0.00228711	2.640712947223523
27433	0.00228799	2.6405458780233797
7965	0.00228808	2.6405287950227363
64077	0.00228907	2.6403409263517124
124923	0.00228947	2.6402650428634376
